263	68.0	False	[39. 52. 38.  9.]
264	68.0	False	[40. 39. 45. 10.]
265	68.0	False	[40. 40.  8. 52.]
266	68.0	False	[41. 46. 39. 25.]
267	68.0	False	[63. 35. 53. 38.]
268	68.0	False	[ 9. 25. 35. 10.]
269	68.0	False	[39. 38. 10. 55.]
270	68.0	False	[40. 44. 26. 41.]
271	68.0	False	[9. 8. 9. 9.]
272	68.0	False	[40.  9. 50.  9.]
273	68.0	False	[45. 45. 25. 25.]
274	68.0	False	[ 9. 51. 45. 10.]
275	68.0	False	[ 9. 47.  9. 39.]
276	68.0	False	[ 9. 40. 34.  9.]
277	68.0	False	[39. 10.  9. 10.]
278	68.0	False	[ 9.  8. 10. 41.]
279	68.0	False	[26. 55. 10. 10.]
280	68.0	False	[35. 25. 10. 11.]
281	68.0	False	[ 9. 10.  9. 25.]
282	68.0	False	[41. 25. 10. 56.]
283	68.0	False	[18. 41. 43.  9.]
284	68.0	False	[40. 25. 35. 45.]
285	68.0	False	[39. 36. 45.  8.]
286	68.0	False	[ 9. 39.  9.  9.]
287	68.0	False	[51.  9. 35.  9.]
288	68.0	False	[62.  9. 36. 10.]
289	68.0	False	[45. 49. 41. 25.]
290	68.0	False	[50. 52. 50.  9.]
291	68.0	False	[55. 26. 15. 39.]
292	68.0	False	[25. 47.  8. 35.]
293	68.0	False	[50. 46. 25. 10.]
294	68.0	False	[38. 38. 10. 34.]
295	68.0	False	[39. 41.  9. 10.]
296	68.0	False	[41. 25. 38. 42.]
297	68.0	False	[36. 41. 42. 62.]
298	68.0	False	[ 9.  8. 52. 48.]
299	68.0	False	[ 8.  9.  9. 45.]
300	68.0	False	[ 9. 11. 10.  9.]
301	68.0	False	[38. 45. 41. 50.]
302	68.0	False	[49. 39. 45. 42.]
303	68.0	False	[10. 34. 18. 38.]
304	68.0	False	[45. 10. 46.  8.]
305	68.0	False	[42.  9.  9. 10.]
306	68.0	False	[39. 10. 39. 10.]
307	68.0	False	[ 9. 51. 35.  9.]
308	68.0	False	[38.  8. 25. 10.]
309	68.0	False	[ 9. 49. 35. 52.]
310	68.0	False	[39.  8. 41. 13.]
311	68.0	False	[41. 10. 48. 39.]
312	68.0	False	[10. 35. 40. 34.]
313	68.0	False	[10. 32. 38. 10.]
314	68.0	False	[15. 53. 60. 10.]
315	68.0	False	[37.  9. 25. 31.]
316	68.0	False	[32.  9. 46. 60.]
317	68.0	False	[41. 10.  9.  9.]
318	68.0	False	[26. 10. 10. 37.]
319	68.0	False	[25.  9. 47. 35.]
320	68.0	False	[26. 53. 39. 48.]
321	68.0	False	[10. 61. 25.  8.]
322	68.0	False	[ 8. 39. 56. 54.]
323	68.0	False	[25. 48. 37.  9.]
324	68.0	False	[ 9.  9. 31. 57.]
325	68.0	False	[51. 49. 34. 48.]
326	68.0	False	[ 8. 51. 41. 52.]
327	68.0	False	[34. 10. 42. 10.]
328	68.0	False	[ 9. 37. 55. 10.]
329	68.0	False	[ 8.  9. 45. 38.]
330	68.0	False	[23. 32. 38. 40.]
331	68.0	False	[61. 10. 11. 25.]
332	68.0	False	[37. 51. 35. 58.]
333	68.0	True	[ 8. 68. 41. 10.]
334	68.0	False	[39. 10. 46. 10.]
335	68.0	False	[25. 10. 46. 25.]
336	68.0	False	[ 9. 40.  9. 10.]
337	68.0	False	[50. 35. 32. 25.]
338	68.0	False	[53. 37. 52. 10.]
339	68.0	False	[10.  9. 10.  9.]
340	68.0	False	[45. 39.  9. 39.]
341	68.0	False	[ 9. 51. 10. 35.]
342	68.0	False	[37. 38. 42. 35.]
343	68.0	False	[36. 47. 39.  8.]
344	68.0	False	[ 9. 45. 10.  9.]
345	68.0	False	[33. 10. 38. 53.]
346	68.0	False	[10.  9. 10. 41.]
347	68.0	False	[42. 45.  9. 40.]
348	68.0	False	[10. 47. 45. 10.]
349	68.0	False	[31. 34. 26. 10.]
350	68.0	False	[39. 48. 41. 49.]
351	68.0	False	[41. 34. 10.  9.]
352	68.0	False	[10. 10. 38. 48.]
353	68.0	False	[51. 10.  9. 50.]
354	68.0	False	[10. 50. 26.  9.]
355	68.0	False	[14.  9. 35. 26.]
356	68.0	False	[ 9. 34. 35. 46.]
357	68.0	False	[10. 10.  9. 44.]
358	68.0	False	[10. 39. 10. 56.]
359	68.0	False	[42.  9. 53.  8.]
360	68.0	False	[63. 10. 10. 34.]
361	68.0	False	[26. 55. 10. 52.]
362	68.0	False	[ 9. 10. 10. 46.]
363	68.0	False	[35. 45.  9. 25.]
364	68.0	False	[53.  9. 10. 39.]
365	68.0	False	[52. 46. 42. 52.]
366	68.0	False	[11. 40. 10. 40.]
367	68.0	False	[10. 42.  8. 57.]
368	68.0	False	[39.  8. 31. 48.]
369	68.0	False	[39. 11. 48. 11.]
370	68.0	False	[ 9. 48.  9. 41.]
371	68.0	False	[46. 52. 61.  9.]
372	68.0	False	[47.  9. 61. 10.]
373	68.0	False	[10. 31. 64.  9.]
374	68.0	False	[ 9. 42. 50. 42.]
375	68.0	False	[39. 32.  9. 34.]
376	68.0	False	[ 9. 40. 10.  8.]
377	68.0	False	[11. 31. 10. 35.]
378	68.0	False	[38. 50. 35. 53.]
379	68.0	False	[ 9. 38. 40.  8.]
380	68.0	False	[ 8. 40. 40. 38.]
381	68.0	False	[62. 10. 55. 10.]
382	68.0	False	[ 8. 53. 10.  8.]
383	68.0	False	[62. 36. 51. 41.]
384	68.0	False	[55. 51. 10. 39.]
385	68.0	False	[46. 36. 10. 10.]
386	68.0	False	[40. 10. 10. 10.]
387	68.0	False	[39. 38. 51. 10.]
388	68.0	False	[ 9. 26.  8. 49.]
389	68.0	False	[40. 36.  9. 47.]
390	68.0	False	[42.  9. 14.  9.]
391	68.0	False	[34. 13. 56. 10.]
392	68.0	False	[39. 51. 51. 46.]
393	68.0	False	[38. 26. 41. 25.]
394	68.0	False	[25. 46. 45. 47.]
395	68.0	False	[41. 44. 10. 35.]
396	68.0	False	[41. 10. 46. 46.]
397	68.0	False	[40.  8. 40. 51.]
398	68.0	False	[40. 25. 38.  9.]
399	68.0	False	[ 9. 42. 41.  9.]
400	68.0	False	[41.  9.  9. 11.]
401	68.0	False	[35. 38. 40.  9.]
402	68.0	False	[49. 10. 10. 40.]
403	68.0	False	[58.  9. 37. 52.]
404	68.0	False	[39. 46. 25. 55.]
405	68.0	False	[ 8. 54. 41. 10.]
406	68.0	False	[38.  9.  9. 36.]
407	68.0	False	[37. 49.  8.  9.]
408	68.0	False	[34. 39. 48. 61.]
409	68.0	False	[25. 59. 40. 10.]
410	68.0	False	[51. 36. 35. 41.]
411	68.0	False	[ 9. 11. 11. 24.]
412	68.0	False	[40. 47. 10. 11.]
413	68.0	False	[58. 56. 37. 58.]
414	68.0	False	[10. 40.  9. 36.]
415	68.0	False	[10. 39. 50.  9.]
416	68.0	False	[10.  9.  9.  9.]
417	68.0	False	[53. 50. 41.  9.]
418	68.0	False	[49. 46. 35. 31.]
419	68.0	False	[36. 45. 10.  9.]
420	68.0	False	[ 9.  9. 38. 24.]
421	68.0	False	[ 9. 34. 40. 10.]
422	68.0	False	[10. 31. 10. 10.]
423	68.0	False	[32. 10. 35. 41.]
424	68.0	False	[46. 34. 51. 25.]
425	68.0	False	[39.  8. 41. 10.]
426	68.0	False	[15. 57. 10. 56.]
427	68.0	False	[41. 10. 11. 10.]
428	68.0	False	[10. 36. 25. 45.]
429	68.0	False	[ 9.  8. 10.  9.]
430	68.0	False	[46. 40.  9. 10.]
431	68.0	False	[26. 55.  9. 10.]
432	68.0	False	[ 9.  9. 46. 10.]
433	68.0	False	[46. 54.  8.  9.]
434	68.0	False	[ 9.  8. 24. 45.]
435	68.0	False	[39. 40. 10. 11.]
436	68.0	False	[38. 34. 49. 38.]
437	68.0	False	[60. 51. 52. 60.]
438	68.0	False	[ 9.  8. 40.  9.]
439	68.0	False	[36. 10. 10.  9.]
440	68.0	False	[13.  9.  8. 32.]
441	68.0	False	[52.  8. 50. 41.]
442	68.0	False	[49. 10. 63. 34.]
443	68.0	False	[43.  9. 38. 10.]
444	68.0	False	[52.  9. 54. 40.]
445	68.0	False	[45. 40. 25. 42.]
446	68.0	False	[10. 10.  9. 11.]
447	68.0	False	[53. 35. 10. 39.]
448	68.0	False	[55. 60. 11. 40.]
449	68.0	False	[10. 31. 44.  8.]
450	68.0	False	[10. 38. 37.  9.]
451	68.0	False	[48. 10.  8. 44.]
452	68.0	False	[10.  8.  8. 15.]
453	68.0	False	[49. 10. 25. 10.]
454	68.0	False	[39. 11. 38. 10.]
455	68.0	False	[ 9. 37. 40. 38.]
456	68.0	False	[38.  8.  9. 51.]
457	68.0	False	[56.  9. 53. 39.]
458	68.0	False	[10. 59. 51. 56.]
459	68.0	False	[26.  8. 35. 39.]
460	68.0	False	[26. 38. 26. 26.]
461	68.0	False	[25. 46. 49. 47.]
462	68.0	False	[ 9. 53. 35. 41.]
463	68.0	False	[43. 35. 10. 40.]
464	68.0	False	[31. 10. 41. 11.]
465	68.0	False	[10. 26. 47. 54.]
466	68.0	False	[ 9. 26. 41.  9.]
467	68.0	False	[10. 48. 38. 39.]
468	68.0	False	[10.  9. 37. 35.]
